"Gene","Sample","Contribution","Scaled.Expression","Supports"
"MT1X","UPPL1541_PARENTAL_rep_2",-0.244812524461478,-0.462823041635062,"Luminal"
"MT1X","UPPL1541_PARENTAL_rep_3",-0.27831412689915,-0.515394162229779,"Luminal"
"MT1X","UPPL1541_MP1_rep_1",-0.676770691444397,-1.14065703272788,"Luminal"
"MT1X","UPPL1541_MP1_rep_2",-0.686886973386159,-1.15653162496328,"Luminal"
"MT1X","UPPL1541_MP1_rep_3",-0.625859226580259,-1.06076614500077,"Luminal"
"MT1X","BBN963_PARENTAL_rep_1",0.420618780946864,0.581379828039767,"Basal"
"MT1X","BBN963_PARENTAL_rep_2",0.273667849486631,0.350782645302772,"Basal"
"MT1X","BBN963_PARENTAL_rep_3",0.360148769901192,0.486489553792132,"Basal"
"TRAK1","BBN963_MP1_rep_1",-0.164215704188638,0.537015370828191,"Luminal"
"TRAK1","BBN963_MP1_rep_2",-0.175537582550083,0.572809136735514,"Luminal"
"TRAK1","BBN963_MP1_rep_3",-0.162975835394145,0.533095564240531,"Luminal"
"TRAK1","UPPL1541_PARENTAL_rep_1",0.420466308787398,-1.31143860779376,"Basal"
"TRAK1","UPPL1541_PARENTAL_rep_2",0.267819544716027,-0.828850616185653,"Basal"
"TRAK1","UPPL1541_PARENTAL_rep_3",0.209303818460775,-0.64385496964965,"Basal"
"TRAK1","UPPL1541_MP1_rep_1",0.22049222684499,-0.679226774379851,"Basal"
"TRAK1","UPPL1541_MP1_rep_2",0.192960984974164,-0.59218761045295,"Basal"
"TRAK1","UPPL1541_MP1_rep_3",0.111543260116062,-0.334788008439754,"Basal"
"TRAK1","BBN963_PARENTAL_rep_1",-0.235673119647594,0.762925764812833,"Luminal"
"TRAK1","BBN963_PARENTAL_rep_2",-0.148806123807811,0.488298462266472,"Luminal"
"TRAK1","BBN963_PARENTAL_rep_3",-0.175530938882268,0.572788132986584,"Luminal"
"CAPN5","BBN963_MP1_rep_1",-0.176571564730107,0.718344725042792,"Luminal"
"CAPN5","BBN963_MP1_rep_2",-0.143856194590402,0.608516858826002,"Luminal"
"CAPN5","BBN963_MP1_rep_3",-0.116778451649295,0.517614915290319,"Luminal"
"CAPN5","UPPL1541_PARENTAL_rep_1",0.345421436710261,-1.03402357412295,"Basal"
"CAPN5","UPPL1541_PARENTAL_rep_2",0.208269683421544,-0.57359520827329,"Basal"
"CAPN5","UPPL1541_PARENTAL_rep_3",0.20574594687435,-0.565122841960822,"Basal"
"CAPN5","UPPL1541_MP1_rep_1",0.3670661363724,-1.10668639800802,"Basal"
"CAPN5","UPPL1541_MP1_rep_2",0.343737942054591,-1.02837196067551,"Basal"
"CAPN5","UPPL1541_MP1_rep_3",0.269348094637306,-0.778639856922931,"Basal"
"CAPN5","BBN963_PARENTAL_rep_1",-0.106293256931418,0.482415357473475,"Luminal"
"CAPN5","BBN963_PARENTAL_rep_2",-0.0613334778398214,0.33148212388565,"Luminal"
"CAPN5","BBN963_PARENTAL_rep_3",-0.126377528806528,0.549839712299407,"Luminal"
"PPFIBP2","BBN963_MP1_rep_1",-0.0421555824692465,0.0250611640597118,"Luminal"
"PPFIBP2","BBN963_MP1_rep_2",-0.571081189289919,1.6844003539365,"Luminal"
"PPFIBP2","BBN963_MP1_rep_3",-0.0113698171362533,-0.071519576688402,"Luminal"
"PPFIBP2","UPPL1541_PARENTAL_rep_1",-0.486646555051385,1.41951301294147,"Luminal"
"PPFIBP2","UPPL1541_PARENTAL_rep_2",-0.0419149279444334,0.0243061855162377,"Luminal"
"PPFIBP2","UPPL1541_PARENTAL_rep_3",-0.577212442161622,1.70363524829947,"Luminal"
"PPFIBP2","UPPL1541_MP1_rep_1",-0.174035893189859,0.438794523023431,"Luminal"
"PPFIBP2","UPPL1541_MP1_rep_2",-0.215871830305227,0.570041732660397,"Luminal"
"PPFIBP2","UPPL1541_MP1_rep_3",-0.386514136584483,1.10537876798024,"Luminal"
"PPFIBP2","BBN963_PARENTAL_rep_1",0.0246997317014543,-0.184676540873491,"Basal"
"PPFIBP2","BBN963_PARENTAL_rep_2",-0.404559212746346,1.16198956857974,"Luminal"
"PPFIBP2","BBN963_PARENTAL_rep_3",0.0570494778080592,-0.286163783701296,"Basal"
"PRKCDBP","BBN963_MP1_rep_1",-0.615573109693372,-0.837414530759856,"Luminal"
"PRKCDBP","BBN963_MP1_rep_2",-0.424960837038719,-0.578014893918167,"Luminal"
"PRKCDBP","BBN963_MP1_rep_3",-0.393805653055254,-0.535616556715143,"Luminal"
"PRKCDBP","UPPL1541_PARENTAL_rep_1",0.2541883889699,0.34622288014758,"Basal"
"PRKCDBP","UPPL1541_PARENTAL_rep_2",0.205709328476642,0.280248897931013,"Basal"
"PRKCDBP","UPPL1541_PARENTAL_rep_3",0.171451922849696,0.233628822240146,"Basal"
"PRKCDBP","UPPL1541_MP1_rep_1",0.739771520449018,1.00704123254373,"Basal"
"PRKCDBP","UPPL1541_MP1_rep_2",0.657616806907475,0.895238867665998,"Basal"
"PRKCDBP","UPPL1541_MP1_rep_3",0.674012393409386,0.91755122523443,"Basal"
"PRKCDBP","BBN963_PARENTAL_rep_1",-0.433412034468048,-0.589515924326725,"Luminal"
"PRKCDBP","BBN963_PARENTAL_rep_2",-0.433334986741219,-0.589411071936684,"Luminal"
"PRKCDBP","BBN963_PARENTAL_rep_3",-0.422416467428197,-0.574552322784795,"Luminal"
"TMEM97","BBN963_MP1_rep_1",0.0363586951557839,-0.184181378696576,"Basal"
"TMEM97","BBN963_MP1_rep_2",0.0223250269298036,-0.130355666522097,"Basal"
"TMEM97","BBN963_MP1_rep_3",0.0177554747152956,-0.112829286511985,"Basal"
"TMEM97","UPPL1541_PARENTAL_rep_1",-0.0796131306467804,0.260625069302629,"Luminal"
"TMEM97","UPPL1541_PARENTAL_rep_2",-0.038017061658508,0.101084598422207,"Luminal"
"TMEM97","UPPL1541_PARENTAL_rep_3",-0.0203922385154831,0.0334851196297495,"Luminal"
"TMEM97","UPPL1541_MP1_rep_1",-0.0835346817441111,0.275666060527693,"Luminal"
"TMEM97","UPPL1541_MP1_rep_2",-0.0611190432504476,0.189691553624826,"Luminal"
"TMEM97","UPPL1541_MP1_rep_3",-0.079858535372256,0.261566311742382,"Luminal"
"TMEM97","BBN963_PARENTAL_rep_1",0.000792580950819633,-0.0477686179319313,"Basal"
"TMEM97","BBN963_PARENTAL_rep_2",-0.00713272291124145,-0.0173713534601338,"Luminal"
"TMEM97","BBN963_PARENTAL_rep_3",0.0452981407955632,-0.218468353438886,"Basal"
"PLEKHG6","BBN963_MP1_rep_1",-0.127999723774169,0.567793355070803,"Luminal"
"PLEKHG6","BBN963_MP1_rep_2",-0.101310218725943,0.454719408754348,"Luminal"
"PLEKHG6","BBN963_MP1_rep_3",-0.114828433151222,0.511991278332157,"Luminal"
"PLEKHG6","UPPL1541_PARENTAL_rep_1",-0.0161183030101797,0.0937915426573872,"Luminal"
"PLEKHG6","UPPL1541_PARENTAL_rep_2",0.321177256718408,-1.33520985488124,"Basal"
"PLEKHG6","UPPL1541_PARENTAL_rep_3",0.0274067457966259,-0.0906086185036743,"Basal"
"PLEKHG6","UPPL1541_MP1_rep_1",0.27805442256944,-1.15251373426142,"Basal"
"PLEKHG6","UPPL1541_MP1_rep_2",0.184962030920003,-0.758114359794998,"Basal"
"PLEKHG6","UPPL1541_MP1_rep_3",0.411840300073183,-1.71931694411576,"Basal"
"PLEKHG6","BBN963_PARENTAL_rep_1",0.00446745815742303,0.00657698963578287,"Basal"
"PLEKHG6","BBN963_PARENTAL_rep_2",0.0920601487817669,-0.364522106412433,"Basal"
"PLEKHG6","BBN963_PARENTAL_rep_3",-0.173789826522755,0.76178974468773,"Luminal"
"EMP3","BBN963_MP1_rep_1",-0.932179356076642,-1.27779555864278,"Luminal"
"EMP3","BBN963_MP1_rep_2",-0.763256765091755,-1.06482905891586,"Luminal"
"EMP3","BBN963_MP1_rep_3",-0.867800744028228,-1.19663123606585,"Luminal"
"EMP3","UPPL1541_PARENTAL_rep_1",0.651652707814369,0.718995804996115,"Basal"
"EMP3","UPPL1541_PARENTAL_rep_2",0.538579946702109,0.576441099860849,"Basal"
"EMP3","UPPL1541_PARENTAL_rep_3",0.60339593421373,0.658156836673863,"Basal"
"EMP3","UPPL1541_MP1_rep_1",1.45757297012761,1.73504709998961,"Basal"
"EMP3","UPPL1541_MP1_rep_2",1.41476337592976,1.6810755774248,"Basal"
"EMP3","UPPL1541_MP1_rep_3",1.30991633709899,1.54889132227968,"Basal"
"EMP3","BBN963_PARENTAL_rep_1",-0.590547855084823,-0.847089017034084,"Luminal"
"EMP3","BBN963_PARENTAL_rep_2",-0.44726059342374,-0.666441855553204,"Luminal"
"EMP3","BBN963_PARENTAL_rep_3",-0.734988635908793,-1.02919045965673,"Luminal"
"CDK6","BBN963_MP1_rep_1",0.132582882810966,0.166586273706041,"Basal"
"CDK6","BBN963_MP1_rep_2",0.10289176089771,0.114243894456561,"Basal"
"CDK6","BBN963_MP1_rep_3",0.0887950194531308,0.0893927962383902,"Basal"
"CDK6","UPPL1541_PARENTAL_rep_1",-0.0304737367985028,-0.120865694180914,"Luminal"
"CDK6","UPPL1541_PARENTAL_rep_2",-0.0485631295796864,-0.152755424050729,"Luminal"
"CDK6","UPPL1541_PARENTAL_rep_3",-0.0114878609598826,-0.0873955573355657,"Luminal"
"CDK6","UPPL1541_MP1_rep_1",-0.109373937570157,-0.259958593523534,"Luminal"
"CDK6","UPPL1541_MP1_rep_2",-0.0335571264478525,-0.126301391453374,"Luminal"
"CDK6","UPPL1541_MP1_rep_3",-0.0441875815804315,-0.145041785156571,"Luminal"
"CDK6","BBN963_PARENTAL_rep_1",0.331649702381678,0.51752050234177,"Basal"
"CDK6","BBN963_PARENTAL_rep_2",0.194837529415168,0.276334781428971,"Basal"
"CDK6","BBN963_PARENTAL_rep_3",0.15211079881217,0.201011971336235,"Basal"
"UPK2","BBN963_MP1_rep_1",-0.174092920338227,0.538349173001464,"Luminal"
"UPK2","BBN963_MP1_rep_2",-0.26876350033281,0.756134030643332,"Luminal"
"UPK2","BBN963_MP1_rep_3",-0.378087590271076,1.00762854314547,"Luminal"
"UPK2","UPPL1541_PARENTAL_rep_1",0.381994610686047,-0.740901928950899,"Basal"
"UPK2","UPPL1541_PARENTAL_rep_2",0.818843936447009,-1.74585159998113,"Basal"
"UPK2","UPPL1541_PARENTAL_rep_3",0.849630254705978,-1.81667396042014,"Basal"
"UPK2","UPPL1541_MP1_rep_1",0.494881027730737,-1.00059139390596,"Basal"
"UPK2","UPPL1541_MP1_rep_2",0.439892003148855,-0.874091937674513,"Basal"
"UPK2","UPPL1541_MP1_rep_3",0.124401093533728,-0.148321134941862,"Basal"
"UPK2","BBN963_PARENTAL_rep_1",-1.09805221166897,2.66387056244327,"Luminal"
"UPK2","BBN963_PARENTAL_rep_2",-0.575717542954923,1.46226620474513,"Luminal"
"UPK2","BBN963_PARENTAL_rep_3",-0.197606929495313,0.59244195596697,"Luminal"
"GAREM","BBN963_MP1_rep_1",-0.26299278639398,0.952553087983741,"Luminal"
"GAREM","BBN963_MP1_rep_2",-0.276523066848739,1.00188862387147,"Luminal"
"GAREM","BBN963_MP1_rep_3",-0.15478975874597,0.558011794361758,"Luminal"
"GAREM","UPPL1541_PARENTAL_rep_1",0.379701110037906,-1.39090519421944,"Basal"
"GAREM","UPPL1541_PARENTAL_rep_2",0.219399097574246,-0.806395086301192,"Basal"
"GAREM","UPPL1541_PARENTAL_rep_3",0.23841092360522,-0.875718011910794,"Basal"
"GAREM","UPPL1541_MP1_rep_1",0.119385263350422,-0.441714093610985,"Basal"
"GAREM","UPPL1541_MP1_rep_2",0.0603220798791774,-0.226351683531457,"Basal"
"GAREM","UPPL1541_MP1_rep_3",0.0958885559530435,-0.356037920458271,"Basal"
"GAREM","BBN963_PARENTAL_rep_1",-0.356047297386847,1.2918582621783,"Luminal"
"GAREM","BBN963_PARENTAL_rep_2",-0.183437724049253,0.6624710274912,"Luminal"
"GAREM","BBN963_PARENTAL_rep_3",-0.261321600575515,0.946459433961,"Luminal"
"TOX3","BBN963_MP1_rep_1",-0.142204149400089,0.743812070194606,"Luminal"
"TOX3","BBN963_MP1_rep_2",0.126948672217825,-0.0781636172604687,"Basal"
"TOX3","BBN963_MP1_rep_3",0.130557288647893,-0.0891841035144745,"Basal"
"TOX3","UPPL1541_PARENTAL_rep_1",-0.11831135589735,0.670844990575746,"Luminal"
"TOX3","UPPL1541_PARENTAL_rep_2",-0.134196217498865,0.719356352844017,"Luminal"
"TOX3","UPPL1541_PARENTAL_rep_3",0.231152450755964,-0.396395363762072,"Basal"
"TOX3","UPPL1541_MP1_rep_1",-0.0392858665933138,0.429506146321044,"Luminal"
"TOX3","UPPL1541_MP1_rep_2",-0.121106153753981,0.679380126398186,"Luminal"
"TOX3","UPPL1541_MP1_rep_3",0.331937120642603,-0.704185368774932,"Basal"
"TOX3","BBN963_PARENTAL_rep_1",-0.0402934544407632,0.432583255855323,"Luminal"
"TOX3","BBN963_PARENTAL_rep_2",0.172298377988705,-0.216658749330167,"Basal"
"TOX3","BBN963_PARENTAL_rep_3",0.190775306191775,-0.273086118995035,"Basal"
"GPD1L","BBN963_MP1_rep_1",-0.0431927820387371,0.07982878846596,"Luminal"
"GPD1L","BBN963_MP1_rep_2",-0.0390730541799712,0.0654188330427261,"Luminal"
"GPD1L","BBN963_MP1_rep_3",-0.0703970270702154,0.174983607343672,"Luminal"
"GPD1L","UPPL1541_PARENTAL_rep_1",0.117607535541299,-0.482617442888822,"Basal"
"GPD1L","UPPL1541_PARENTAL_rep_2",0.0611070002297967,-0.284990263827654,"Basal"
"GPD1L","UPPL1541_PARENTAL_rep_3",-0.0123229892645262,-0.0281473577870845,"Luminal"
"GPD1L","UPPL1541_MP1_rep_1",0.0143918455136827,-0.121590320888139,"Basal"
"GPD1L","UPPL1541_MP1_rep_2",0.0139366007397488,-0.119997968887244,"Basal"
"GPD1L","UPPL1541_MP1_rep_3",0.0588536467149489,-0.277108499591055,"Basal"
"GPD1L","BBN963_PARENTAL_rep_1",-0.102503973394365,0.287287060670744,"Luminal"
"GPD1L","BBN963_PARENTAL_rep_2",0.00722365107009835,-0.0965174602676646,"Basal"
"GPD1L","BBN963_PARENTAL_rep_3",-0.0738897922118639,0.187200576939828,"Luminal"
"CD14","BBN963_MP1_rep_1",0.647871865126514,0.787182438082735,"Basal"
"CD14","BBN963_MP1_rep_2",0.722353427295554,0.896090259600841,"Basal"
"CD14","BBN963_MP1_rep_3",0.620672336564293,0.747410965576453,"Basal"
"CD14","UPPL1541_PARENTAL_rep_1",-0.416820641085591,-0.769623542638363,"Luminal"
"CD14","UPPL1541_PARENTAL_rep_2",-0.463111499819936,-0.837310584023426,"Luminal"
"CD14","UPPL1541_PARENTAL_rep_3",-0.385225092246399,-0.723424157266509,"Luminal"
"CD14","UPPL1541_MP1_rep_1",-0.591432930424295,-1.02494369823617,"Luminal"
"CD14","UPPL1541_MP1_rep_2",-0.536851820079642,-0.945134552850843,"Luminal"
"CD14","UPPL1541_MP1_rep_3",-0.361606790531488,-0.68888919703178,"Luminal"
"CD14","BBN963_PARENTAL_rep_1",0.507985891478232,0.58263951219193,"Basal"
"CD14","BBN963_PARENTAL_rep_2",0.448033087990118,0.494975813530845,"Basal"
"CD14","BBN963_PARENTAL_rep_3",0.556269316055155,0.653240106929351,"Basal"
"CYP2J2","BBN963_MP1_rep_1",-0.0332369890453968,0.240689831466311,"Luminal"
"CYP2J2","BBN963_MP1_rep_2",-0.0273429948680997,0.218109282696424,"Luminal"
"CYP2J2","BBN963_MP1_rep_3",-0.00979943418054863,0.150897945904029,"Luminal"
"CYP2J2","UPPL1541_PARENTAL_rep_1",0.0335213453733451,-0.0150687900717484,"Basal"
"CYP2J2","UPPL1541_PARENTAL_rep_2",0.00924809180746584,0.0779247503798867,"Basal"
"CYP2J2","UPPL1541_PARENTAL_rep_3",0.0835868868237898,-0.206875460795509,"Basal"
"CYP2J2","UPPL1541_MP1_rep_1",0.472418231699263,-1.69653169086799,"Basal"
"CYP2J2","UPPL1541_MP1_rep_2",0.470693103641166,-1.68992253295599,"Basal"
"CYP2J2","UPPL1541_MP1_rep_3",0.26480324892251,-0.90113554643208,"Basal"
"CYP2J2","BBN963_PARENTAL_rep_1",0.0711153559384156,-0.159095635617349,"Basal"
"CYP2J2","BBN963_PARENTAL_rep_2",-0.0411713263361873,0.271087162166354,"Luminal"
"CYP2J2","BBN963_PARENTAL_rep_3",0.220222475248237,-0.730341632513948,"Basal"
"GLIPR1","BBN963_MP1_rep_1",-0.559618037766717,-0.725134429013474,"Luminal"
"GLIPR1","BBN963_MP1_rep_2",-0.662871400893641,-0.870983193090814,"Luminal"
"GLIPR1","BBN963_MP1_rep_3",-0.422859665046709,-0.531958739288748,"Luminal"
"GLIPR1","UPPL1541_PARENTAL_rep_1",0.82075475465483,1.22468744258201,"Basal"
"GLIPR1","UPPL1541_PARENTAL_rep_2",0.595399048154512,0.906365111226626,"Basal"
"GLIPR1","UPPL1541_PARENTAL_rep_3",0.794432862695766,1.18750690633461,"Basal"
"GLIPR1","UPPL1541_MP1_rep_1",0.614140363277177,0.932837833906512,"Basal"
"GLIPR1","UPPL1541_MP1_rep_2",0.722781352963774,1.0862967973153,"Basal"
"GLIPR1","UPPL1541_MP1_rep_3",0.650438150032309,0.984109648951133,"Basal"
"GLIPR1","BBN963_PARENTAL_rep_1",-0.839863626918926,-1.12099052103957,"Luminal"
"GLIPR1","BBN963_PARENTAL_rep_2",-0.616267924899667,-0.805154253775067,"Luminal"
"GLIPR1","BBN963_PARENTAL_rep_3",-0.96316823562905,-1.29516232756276,"Luminal"
"PALLD","BBN963_MP1_rep_1",-0.755962094559265,-1.09304155101621,"Luminal"
"PALLD","BBN963_MP1_rep_2",-0.821969342841746,-1.18493511215318,"Luminal"
"PALLD","BBN963_MP1_rep_3",-0.714830006874572,-1.03577853653378,"Luminal"
"PALLD","UPPL1541_PARENTAL_rep_1",1.49588863729805,2.04192602123729,"Basal"
"PALLD","UPPL1541_PARENTAL_rep_2",1.28189542861603,1.74401028445696,"Basal"
"PALLD","UPPL1541_PARENTAL_rep_3",1.34736962724749,1.83516174783997,"Basal"
"PALLD","UPPL1541_MP1_rep_1",1.03624624231728,1.40202392528035,"Basal"
"PALLD","UPPL1541_MP1_rep_2",1.09040834765731,1.47742698885107,"Basal"
"PALLD","UPPL1541_MP1_rep_3",1.00813581879781,1.36288933037621,"Basal"
"PALLD","BBN963_PARENTAL_rep_1",-1.06196930150155,-1.51905676466612,"Luminal"
"PALLD","BBN963_PARENTAL_rep_2",-0.881461682628088,-1.26775878842493,"Luminal"
"PALLD","BBN963_PARENTAL_rep_3",-1.09970997496677,-1.57159834115458,"Luminal"
"ALOX5AP","BBN963_MP1_rep_1",-1.19484998081382,-2.23566796941243,"Luminal"
"ALOX5AP","BBN963_MP1_rep_2",-1.1780216877093,-2.20702249983118,"Luminal"
"ALOX5AP","BBN963_MP1_rep_3",-1.13144526039037,-2.1277391391433,"Luminal"
"ALOX5AP","UPPL1541_PARENTAL_rep_1",0.250947962260433,0.225399278568018,"Basal"
"ALOX5AP","UPPL1541_PARENTAL_rep_2",0.376149503561194,0.438519939147176,"Basal"
"ALOX5AP","UPPL1541_PARENTAL_rep_3",0.679816061452286,0.955427452754245,"Basal"
"ALOX5AP","UPPL1541_MP1_rep_1",0.892388395724214,1.31727248940646,"Basal"
"ALOX5AP","UPPL1541_MP1_rep_2",0.999801994042606,1.50011414447689,"Basal"
"ALOX5AP","UPPL1541_MP1_rep_3",0.995463916999845,1.49272977975269,"Basal"
"ALOX5AP","BBN963_PARENTAL_rep_1",-0.887932932918674,-1.71322740429759,"Luminal"
"ALOX5AP","BBN963_PARENTAL_rep_2",-0.321682509504756,-0.74934418818522,"Luminal"
"ALOX5AP","BBN963_PARENTAL_rep_3",-0.167755255913089,-0.487326024305057,"Luminal"
"FBP1","BBN963_MP1_rep_1",-0.0296788176115402,0.0250611640597118,"Luminal"
"FBP1","BBN963_MP1_rep_2",-0.0410890356495571,0.0601772725622125,"Luminal"
"FBP1","BBN963_MP1_rep_3",0.00170299994181103,-0.071519576688402,"Basal"
"FBP1","UPPL1541_PARENTAL_rep_1",-0.0250950774572427,0.0109542367363882,"Luminal"
"FBP1","UPPL1541_PARENTAL_rep_2",-0.0294335037039798,0.0243061855162377,"Luminal"
"FBP1","UPPL1541_PARENTAL_rep_3",-0.0144565768213409,-0.0217868328373514,"Luminal"
"FBP1","UPPL1541_MP1_rep_1",-0.164112501658307,0.438794523023431,"Luminal"
"FBP1","UPPL1541_MP1_rep_2",-0.206758436606721,0.570041732660397,"Luminal"
"FBP1","UPPL1541_MP1_rep_3",-0.143340506388474,0.374866591297802,"Luminal"
"FBP1","BBN963_PARENTAL_rep_1",0.0384709018800337,-0.184676540873491,"Basal"
"FBP1","BBN963_PARENTAL_rep_2",0.028308232458725,-0.153399890341075,"Basal"
"FBP1","BBN963_PARENTAL_rep_3",0.0714469808968746,-0.286163783701296,"Basal"
"BHMT","BBN963_MP1_rep_1",0.159463440628546,0.0250611640597118,"Basal"
"BHMT","BBN963_MP1_rep_2",0.149958117292828,0.0601772725622125,"Basal"
"BHMT","BBN963_MP1_rep_3",0.185606177052446,-0.071519576688402,"Basal"
"BHMT","UPPL1541_PARENTAL_rep_1",0.163281941914704,0.0109542367363882,"Basal"
"BHMT","UPPL1541_PARENTAL_rep_2",0.159667800265,0.0243061855162377,"Basal"
"BHMT","UPPL1541_PARENTAL_rep_3",0.172144383282131,-0.0217868328373514,"Basal"
"BHMT","UPPL1541_MP1_rep_1",0.0474729747304582,0.438794523023431,"Basal"
"BHMT","UPPL1541_MP1_rep_2",0.0119466246389815,0.570041732660397,"Basal"
"BHMT","UPPL1541_MP1_rep_3",0.0647771603919342,0.374866591297802,"Basal"
"BHMT","BBN963_PARENTAL_rep_1",0.216235810520829,-0.184676540873491,"Basal"
"BHMT","BBN963_PARENTAL_rep_2",0.207769762064813,-0.153399890341075,"Basal"
"BHMT","BBN963_PARENTAL_rep_3",0.243706652213328,-0.286163783701296,"Basal"
"FAM174B","BBN963_MP1_rep_1",-0.0172437501984506,0.0250611640597118,"Luminal"
"FAM174B","BBN963_MP1_rep_2",-0.0290207213755628,0.0601772725622125,"Luminal"
"FAM174B","BBN963_MP1_rep_3",0.0151467579916492,-0.071519576688402,"Basal"
"FAM174B","UPPL1541_PARENTAL_rep_1",-0.0125126770935658,0.0109542367363882,"Luminal"
"FAM174B","UPPL1541_PARENTAL_rep_2",-0.0169905512841916,0.0243061855162377,"Luminal"
"FAM174B","UPPL1541_PARENTAL_rep_3",-0.00153222825908577,-0.0217868328373514,"Luminal"
"FAM174B","UPPL1541_MP1_rep_1",-0.155998471359497,0.438794523023431,"Luminal"
"FAM174B","UPPL1541_MP1_rep_2",-0.200015154041203,0.570041732660397,"Luminal"
"FAM174B","UPPL1541_MP1_rep_3",-0.134558811857035,0.374866591297802,"Luminal"
"FAM174B","BBN963_PARENTAL_rep_1",0.053096472881111,-0.184676540873491,"Basal"
"FAM174B","BBN963_PARENTAL_rep_2",0.0426071496746219,-0.153399890341075,"Basal"
"FAM174B","BBN963_PARENTAL_rep_3",0.0871324861125467,-0.286163783701296,"Basal"
"AHNAK2","BBN963_MP1_rep_1",-0.0450288853207206,-0.149076838881715,"Luminal"
"AHNAK2","BBN963_MP1_rep_2",0.0234555944041702,-0.0323493780620382,"Basal"
"AHNAK2","BBN963_MP1_rep_3",-0.108317628973518,-0.25694849644172,"Luminal"
"AHNAK2","UPPL1541_PARENTAL_rep_1",-0.0904483691609224,-0.226491474164112,"Luminal"
"AHNAK2","UPPL1541_PARENTAL_rep_2",0.152239035886373,0.187153846321418,"Basal"
"AHNAK2","UPPL1541_PARENTAL_rep_3",0.271051668703125,0.389662458458243,"Basal"
"AHNAK2","UPPL1541_MP1_rep_1",0.272679334593911,0.392436711942499,"Basal"
"AHNAK2","UPPL1541_MP1_rep_2",0.366306913057204,0.552018993075653,"Basal"
"AHNAK2","UPPL1541_MP1_rep_3",0.313599858774194,0.462183155255823,"Basal"
"AHNAK2","BBN963_PARENTAL_rep_1",0.0988792201168243,0.096205417865717,"Basal"
"AHNAK2","BBN963_PARENTAL_rep_2",0.100472126776928,0.0989204264414347,"Basal"
"AHNAK2","BBN963_PARENTAL_rep_3",-0.110619510544333,-0.260871907876665,"Luminal"
